id,round_id,participant_name,participant_gender,participant_age,size,filling_height,object_shape,cup_shape,object_num,human_pouring_angle,gt_pouring_angle
678,3,Participant_13,Female,23,l,full,triangle,ierlenmeyer,4,15.0,48.269012
679,3,Participant_13,Female,23,m,full,triangle,ierlenmeyer,18,90.0,23.431128
680,3,Participant_13,Female,23,s,full,triangle,ierlenmeyer,135,81.0,53.18724
681,3,Participant_13,Female,23,l,half,triangle,ierlenmeyer,2,20.0,82.79288
682,3,Participant_13,Female,23,m,half,triangle,ierlenmeyer,11,80.0,73.38472
683,3,Participant_13,Female,23,s,half,triangle,ierlenmeyer,80,51.0,68.55874
684,3,Participant_13,Female,23,l,full,circle,regular,3,10.0,18.73478
685,3,Participant_13,Female,23,m,full,circle,regular,13,10.0,60.119522
686,3,Participant_13,Female,23,s,full,circle,regular,105,10.0,43.991993
687,3,Participant_13,Female,23,l,half,circle,regular,2,20.0,91.401146
688,3,Participant_13,Female,23,m,half,circle,regular,8,10.0,79.96939
689,3,Participant_13,Female,23,s,half,circle,regular,50,50.0,81.4486
690,3,Participant_13,Female,23,l,full,trapezoid,regular,3,20.0,86.55673
691,3,Participant_13,Female,23,m,full,trapezoid,regular,11,20.0,61.325226
692,3,Participant_13,Female,23,s,full,trapezoid,regular,96,10.0,39.843815
693,3,Participant_13,Female,23,l,half,trapezoid,regular,2,15.0,91.52991
694,3,Participant_13,Female,23,m,half,trapezoid,regular,7,20.0,78.694496
695,3,Participant_13,Female,23,s,half,trapezoid,regular,50,60.0,79.817055
696,3,Participant_13,Female,23,l,full,triangle,regular,4,30.0,30.792068
697,3,Participant_13,Female,23,m,full,triangle,regular,18,10.0,59.80021
698,3,Participant_13,Female,23,s,full,triangle,regular,140,25.0,31.709301
699,3,Participant_13,Female,23,l,half,triangle,regular,2,90.0,90.896545
700,3,Participant_13,Female,23,m,half,triangle,regular,11,40.0,86.62805
701,3,Participant_13,Female,23,s,half,triangle,regular,80,15.0,69.03054
702,3,Participant_14,Male,18,l,full,circle,erlenmeyer,3,105.0,98.696655
703,3,Participant_14,Male,18,m,full,circle,erlenmeyer,13,91.0,77.76504
704,3,Participant_14,Male,18,s,full,circle,erlenmeyer,100,91.0,68.34585
705,3,Participant_14,Male,18,l,half,circle,erlenmeyer,2,105.0,99.71707
706,3,Participant_14,Male,18,m,half,circle,erlenmeyer,8,95.0,90.62338
707,3,Participant_14,Male,18,s,half,circle,erlenmeyer,50,105.0,90.018814
708,3,Participant_14,Male,18,l,full,trapezoid,erlenmeyer,4,102.0,93.50536
709,3,Participant_14,Male,18,m,full,trapezoid,erlenmeyer,11,45.0,75.612144
710,3,Participant_14,Male,18,s,full,trapezoid,erlenmeyer,90,92.0,61.0418
711,3,Participant_14,Male,18,l,half,trapezoid,erlenmeyer,2,105.0,114.135475
712,3,Participant_14,Male,18,m,half,trapezoid,erlenmeyer,7,105.0,92.33192
713,3,Participant_14,Male,18,s,half,trapezoid,erlenmeyer,50,91.0,82.66944
714,3,Participant_14,Male,18,l,full,triangle,erlenmeyer,4,100.0,98.807915
715,3,Participant_14,Male,18,m,full,triangle,erlenmeyer,18,100.0,88.88692
716,3,Participant_14,Male,18,s,full,triangle,erlenmeyer,135,95.0,67.62348
717,3,Participant_14,Male,18,l,half,triangle,erlenmeyer,2,110.0,99.06522
718,3,Participant_14,Male,18,m,half,triangle,erlenmeyer,11,108.0,73.88716
719,3,Participant_14,Male,18,s,half,triangle,erlenmeyer,80,100.0,82.86476
720,3,Participant_14,Male,18,l,full,circle,ierlenmeyer,3,50.0,31.822084
721,3,Participant_14,Male,18,m,full,circle,ierlenmeyer,13,95.0,53.005753
722,3,Participant_14,Male,18,s,full,circle,ierlenmeyer,104,65.0,40.126896
723,3,Participant_14,Male,18,l,half,circle,ierlenmeyer,2,75.0,83.266045
724,3,Participant_14,Male,18,m,half,circle,ierlenmeyer,8,80.0,77.72165
725,3,Participant_14,Male,18,s,half,circle,ierlenmeyer,50,74.0,67.11901
726,3,Participant_14,Male,18,l,full,trapezoid,ierlenmeyer,3,70.0,82.33123
727,3,Participant_14,Male,18,m,full,trapezoid,ierlenmeyer,11,115.0,75.07541
728,3,Participant_14,Male,18,s,full,trapezoid,ierlenmeyer,98,75.0,53.005184
729,3,Participant_14,Male,18,l,half,trapezoid,ierlenmeyer,2,85.0,83.43013
730,3,Participant_14,Male,18,m,half,trapezoid,ierlenmeyer,6,72.0,82.79455
731,3,Participant_14,Male,18,s,half,trapezoid,ierlenmeyer,50,75.0,67.87593
732,3,Participant_14,Male,18,l,full,triangle,ierlenmeyer,4,60.0,48.269012
733,3,Participant_14,Male,18,m,full,triangle,ierlenmeyer,18,90.0,23.431128
734,3,Participant_14,Male,18,s,full,triangle,ierlenmeyer,135,108.0,53.18724
735,3,Participant_14,Male,18,l,half,triangle,ierlenmeyer,2,70.0,82.79288
736,3,Participant_14,Male,18,m,half,triangle,ierlenmeyer,11,73.0,73.38472
737,3,Participant_14,Male,18,s,half,triangle,ierlenmeyer,80,75.0,68.55874
738,3,Participant_14,Male,18,l,full,circle,regular,3,65.0,18.73478
739,3,Participant_14,Male,18,m,full,circle,regular,13,91.0,60.119522
740,3,Participant_14,Male,18,s,full,circle,regular,105,45.0,43.991993
741,3,Participant_14,Male,18,l,half,circle,regular,2,91.0,91.401146
742,3,Participant_14,Male,18,m,half,circle,regular,8,80.0,79.96939
743,3,Participant_14,Male,18,s,half,circle,regular,50,91.0,81.4486
744,3,Participant_14,Male,18,l,full,trapezoid,regular,3,80.0,86.55673
745,3,Participant_14,Male,18,m,full,trapezoid,regular,11,91.0,61.325226
746,3,Participant_14,Male,18,s,full,trapezoid,regular,96,82.0,39.843815
747,3,Participant_14,Male,18,l,half,trapezoid,regular,2,68.0,91.52991
748,3,Participant_14,Male,18,m,half,trapezoid,regular,7,91.0,78.694496
749,3,Participant_14,Male,18,s,half,trapezoid,regular,50,91.0,79.817055
750,3,Participant_14,Male,18,l,full,triangle,regular,4,61.0,30.792068
751,3,Participant_14,Male,18,m,full,triangle,regular,18,80.0,59.80021
752,3,Participant_14,Male,18,s,full,triangle,regular,140,75.0,31.709301
753,3,Participant_14,Male,18,l,half,triangle,regular,2,91.0,90.896545
754,3,Participant_14,Male,18,m,half,triangle,regular,11,91.0,86.62805
755,3,Participant_14,Male,18,s,half,triangle,regular,80,75.0,69.03054
756,1,Participant_15,Male,22,l,full,circle,erlenmeyer,3,90.0,98.6988
757,1,Participant_15,Male,22,m,full,circle,erlenmeyer,13,18.0,77.74724
758,1,Participant_15,Male,22,s,full,circle,erlenmeyer,100,15.0,65.45341
759,1,Participant_15,Male,22,l,half,circle,erlenmeyer,2,109.0,99.71707
760,1,Participant_15,Male,22,m,half,circle,erlenmeyer,8,60.0,90.48244
761,1,Participant_15,Male,22,s,half,circle,erlenmeyer,50,60.0,87.94027
762,1,Participant_15,Male,22,l,full,trapezoid,erlenmeyer,4,47.0,67.07348
763,1,Participant_15,Male,22,m,full,trapezoid,erlenmeyer,11,10.0,88.37641
764,1,Participant_15,Male,22,s,full,trapezoid,erlenmeyer,90,30.0,66.036446
765,1,Participant_15,Male,22,l,half,trapezoid,erlenmeyer,2,91.0,99.66083
766,1,Participant_15,Male,22,m,half,trapezoid,erlenmeyer,7,60.0,99.19126
767,1,Participant_15,Male,22,s,half,trapezoid,erlenmeyer,50,60.0,85.99208
768,1,Participant_15,Male,22,l,full,triangle,erlenmeyer,4,45.0,98.82773
769,1,Participant_15,Male,22,m,full,triangle,erlenmeyer,18,43.0,52.65421
770,1,Participant_15,Male,22,s,full,triangle,erlenmeyer,135,100.0,68.18533
771,1,Participant_15,Male,22,l,half,triangle,erlenmeyer,2,35.0,99.106735
772,1,Participant_15,Male,22,m,half,triangle,erlenmeyer,11,0.0,93.2114
773,1,Participant_15,Male,22,s,half,triangle,erlenmeyer,80,21.0,80.26022
774,1,Participant_15,Male,22,l,full,circle,ierlenmeyer,3,31.0,22.824316
775,1,Participant_15,Male,22,m,full,circle,ierlenmeyer,13,80.0,63.771084
776,1,Participant_15,Male,22,s,full,circle,ierlenmeyer,104,1.0,39.472248
777,1,Participant_15,Male,22,l,half,circle,ierlenmeyer,2,65.0,83.266045
778,1,Participant_15,Male,22,m,half,circle,ierlenmeyer,8,35.0,74.397316
779,1,Participant_15,Male,22,s,half,circle,ierlenmeyer,50,13.0,70.130615
780,1,Participant_15,Male,22,l,full,trapezoid,ierlenmeyer,3,0.0,47.07449
781,1,Participant_15,Male,22,m,full,trapezoid,ierlenmeyer,11,11.0,65.55301
782,1,Participant_15,Male,22,s,full,trapezoid,ierlenmeyer,98,18.0,38.639767
783,1,Participant_15,Male,22,l,half,trapezoid,ierlenmeyer,2,80.0,83.12725
784,1,Participant_15,Male,22,m,half,trapezoid,ierlenmeyer,6,56.0,76.40136
785,1,Participant_15,Male,22,s,half,trapezoid,ierlenmeyer,50,46.0,72.54138
786,1,Participant_15,Male,22,l,full,triangle,ierlenmeyer,4,0.0,23.295296
787,1,Participant_15,Male,22,m,full,triangle,ierlenmeyer,18,20.0,66.84972
788,1,Participant_15,Male,22,s,full,triangle,ierlenmeyer,135,80.0,31.886976
789,1,Participant_15,Male,22,l,half,triangle,ierlenmeyer,2,31.0,82.84886
790,1,Participant_15,Male,22,m,half,triangle,ierlenmeyer,11,61.0,79.41315
791,1,Participant_15,Male,22,s,half,triangle,ierlenmeyer,80,4.0,70.989685
792,1,Participant_15,Male,22,l,full,circle,regular,3,16.0,18.736313
793,1,Participant_15,Male,22,m,full,circle,regular,13,60.0,74.475105
794,1,Participant_15,Male,22,s,full,circle,regular,105,18.0,47.81898
795,1,Participant_15,Male,22,l,half,circle,regular,2,90.0,91.401184
796,1,Participant_15,Male,22,m,half,circle,regular,8,90.0,84.17363
797,1,Participant_15,Male,22,s,half,circle,regular,50,60.0,81.135994
798,1,Participant_15,Male,22,l,full,trapezoid,regular,3,0.0,46.063736
799,1,Participant_15,Male,22,m,full,trapezoid,regular,11,15.0,74.22863
800,1,Participant_15,Male,22,s,full,trapezoid,regular,96,13.0,56.77298
801,1,Participant_15,Male,22,l,half,trapezoid,regular,2,90.0,91.222275
802,1,Participant_15,Male,22,m,half,trapezoid,regular,7,47.0,91.054
803,1,Participant_15,Male,22,s,half,trapezoid,regular,50,60.0,79.762024
804,1,Participant_15,Male,22,l,full,triangle,regular,4,30.0,36.0979
805,1,Participant_15,Male,22,m,full,triangle,regular,18,47.0,57.260498
806,1,Participant_15,Male,22,s,full,triangle,regular,140,11.0,49.449432
807,1,Participant_15,Male,22,l,half,triangle,regular,2,69.0,91.19302
808,1,Participant_15,Male,22,m,half,triangle,regular,11,63.0,90.6963
809,1,Participant_15,Male,22,s,half,triangle,regular,80,60.0,70.786545
810,1,Participant_16,Male,23,l,full,circle,erlenmeyer,3,101.0,98.6988
811,1,Participant_16,Male,23,m,full,circle,erlenmeyer,13,29.0,77.74724
812,1,Participant_16,Male,23,s,full,circle,erlenmeyer,100,20.0,65.45341
813,1,Participant_16,Male,23,l,half,circle,erlenmeyer,2,100.0,99.71707
814,1,Participant_16,Male,23,m,half,circle,erlenmeyer,8,100.0,90.48244
815,1,Participant_16,Male,23,s,half,circle,erlenmeyer,50,91.0,87.94027
816,1,Participant_16,Male,23,l,full,trapezoid,erlenmeyer,4,85.0,67.07348
817,1,Participant_16,Male,23,m,full,trapezoid,erlenmeyer,11,100.0,88.37641
818,1,Participant_16,Male,23,s,full,trapezoid,erlenmeyer,90,98.0,66.036446
819,1,Participant_16,Male,23,l,half,trapezoid,erlenmeyer,2,101.0,99.66083
820,1,Participant_16,Male,23,m,half,trapezoid,erlenmeyer,7,102.0,99.19126
821,1,Participant_16,Male,23,s,half,trapezoid,erlenmeyer,50,104.0,85.99208
822,1,Participant_16,Male,23,l,full,triangle,erlenmeyer,4,102.0,98.82773
823,1,Participant_16,Male,23,m,full,triangle,erlenmeyer,18,101.0,52.65421
824,1,Participant_16,Male,23,s,full,triangle,erlenmeyer,135,100.0,68.18533
825,1,Participant_16,Male,23,l,half,triangle,erlenmeyer,2,35.0,99.106735
826,1,Participant_16,Male,23,m,half,triangle,erlenmeyer,11,98.0,93.2114
827,1,Participant_16,Male,23,s,half,triangle,erlenmeyer,80,71.0,80.26022
828,1,Participant_16,Male,23,l,full,circle,ierlenmeyer,3,30.0,22.824316
829,1,Participant_16,Male,23,m,full,circle,ierlenmeyer,13,80.0,63.771084
830,1,Participant_16,Male,23,s,full,circle,ierlenmeyer,104,67.0,39.472248
831,1,Participant_16,Male,23,l,half,circle,ierlenmeyer,2,74.0,83.266045
832,1,Participant_16,Male,23,m,half,circle,ierlenmeyer,8,79.0,74.397316
833,1,Participant_16,Male,23,s,half,circle,ierlenmeyer,50,34.0,70.130615
834,1,Participant_16,Male,23,l,full,trapezoid,ierlenmeyer,3,10.0,47.07449
835,1,Participant_16,Male,23,m,full,trapezoid,ierlenmeyer,11,81.0,65.55301
836,1,Participant_16,Male,23,s,full,trapezoid,ierlenmeyer,98,26.0,38.639767
837,1,Participant_16,Male,23,l,half,trapezoid,ierlenmeyer,2,82.0,83.12725
838,1,Participant_16,Male,23,m,half,trapezoid,ierlenmeyer,6,70.0,76.40136
839,1,Participant_16,Male,23,s,half,trapezoid,ierlenmeyer,50,82.0,72.54138
840,1,Participant_16,Male,23,l,full,triangle,ierlenmeyer,4,25.0,23.295296
841,1,Participant_16,Male,23,m,full,triangle,ierlenmeyer,18,79.0,66.84972
842,1,Participant_16,Male,23,s,full,triangle,ierlenmeyer,135,80.0,31.886976
843,1,Participant_16,Male,23,l,half,triangle,ierlenmeyer,2,80.0,82.84886
844,1,Participant_16,Male,23,m,half,triangle,ierlenmeyer,11,81.0,79.41315
845,1,Participant_16,Male,23,s,half,triangle,ierlenmeyer,80,58.0,70.989685
846,1,Participant_16,Male,23,l,full,circle,regular,3,22.0,18.736313
847,1,Participant_16,Male,23,m,full,circle,regular,13,90.0,74.475105
848,1,Participant_16,Male,23,s,full,circle,regular,105,19.0,47.81898
849,1,Participant_16,Male,23,l,half,circle,regular,2,91.0,91.401184
850,1,Participant_16,Male,23,m,half,circle,regular,8,91.0,84.17363
851,1,Participant_16,Male,23,s,half,circle,regular,50,91.0,81.135994
852,1,Participant_16,Male,23,l,full,trapezoid,regular,3,50.0,46.063736
853,1,Participant_16,Male,23,m,full,trapezoid,regular,11,87.0,74.22863
854,1,Participant_16,Male,23,s,full,trapezoid,regular,96,32.0,56.77298
855,1,Participant_16,Male,23,l,half,trapezoid,regular,2,90.0,91.222275
856,1,Participant_16,Male,23,m,half,trapezoid,regular,7,89.0,91.054
857,1,Participant_16,Male,23,s,half,trapezoid,regular,50,91.0,79.762024
858,1,Participant_16,Male,23,l,full,triangle,regular,4,61.0,36.0979
859,1,Participant_16,Male,23,m,full,triangle,regular,18,58.0,57.260498
860,1,Participant_16,Male,23,s,full,triangle,regular,140,91.0,49.449432
861,1,Participant_16,Male,23,l,half,triangle,regular,2,90.0,91.19302
862,1,Participant_16,Male,23,m,half,triangle,regular,11,90.0,90.6963
863,1,Participant_16,Male,23,s,half,triangle,regular,80,91.0,70.786545
864,1,Participant_17,Female,40,l,full,circle,erlenmeyer,3,47.0,98.6988
865,1,Participant_17,Female,40,m,full,circle,erlenmeyer,13,3.0,77.74724
866,1,Participant_17,Female,40,s,full,circle,erlenmeyer,100,6.0,65.45341
867,1,Participant_17,Female,40,l,half,circle,erlenmeyer,2,83.0,99.71707
868,1,Participant_17,Female,40,m,half,circle,erlenmeyer,8,116.0,90.48244
869,1,Participant_17,Female,40,s,half,circle,erlenmeyer,50,107.0,87.94027
870,1,Participant_17,Female,40,l,full,trapezoid,erlenmeyer,4,3.0,67.07348
871,1,Participant_17,Female,40,m,full,trapezoid,erlenmeyer,11,10.0,88.37641
872,1,Participant_17,Female,40,s,full,trapezoid,erlenmeyer,90,30.0,66.036446
873,1,Participant_17,Female,40,l,half,trapezoid,erlenmeyer,2,45.0,99.66083
874,1,Participant_17,Female,40,m,half,trapezoid,erlenmeyer,7,60.0,99.19126
875,1,Participant_17,Female,40,s,half,trapezoid,erlenmeyer,50,120.0,85.99208
876,1,Participant_17,Female,40,l,full,triangle,erlenmeyer,4,76.0,98.82773
877,1,Participant_17,Female,40,m,full,triangle,erlenmeyer,18,66.0,52.65421
878,1,Participant_17,Female,40,s,full,triangle,erlenmeyer,135,74.0,68.18533
879,1,Participant_17,Female,40,l,half,triangle,erlenmeyer,2,115.0,99.106735
880,1,Participant_17,Female,40,m,half,triangle,erlenmeyer,11,110.0,93.2114
881,1,Participant_17,Female,40,s,half,triangle,erlenmeyer,80,6.0,80.26022
882,1,Participant_17,Female,40,l,full,circle,ierlenmeyer,3,2.0,22.824316
883,1,Participant_17,Female,40,m,full,circle,ierlenmeyer,13,38.0,63.771084
884,1,Participant_17,Female,40,s,full,circle,ierlenmeyer,104,7.0,39.472248
885,1,Participant_17,Female,40,l,half,circle,ierlenmeyer,2,34.0,83.266045
886,1,Participant_17,Female,40,m,half,circle,ierlenmeyer,8,81.0,74.397316
887,1,Participant_17,Female,40,s,half,circle,ierlenmeyer,50,6.0,70.130615
888,1,Participant_17,Female,40,l,full,trapezoid,ierlenmeyer,3,5.0,47.07449
889,1,Participant_17,Female,40,m,full,trapezoid,ierlenmeyer,11,5.0,65.55301
890,1,Participant_17,Female,40,s,full,trapezoid,ierlenmeyer,98,5.0,38.639767
891,1,Participant_17,Female,40,l,half,trapezoid,ierlenmeyer,2,73.0,83.12725
892,1,Participant_17,Female,40,m,half,trapezoid,ierlenmeyer,6,38.0,76.40136
893,1,Participant_17,Female,40,s,half,trapezoid,ierlenmeyer,50,78.0,72.54138
894,1,Participant_17,Female,40,l,full,triangle,ierlenmeyer,4,3.0,23.295296
895,1,Participant_17,Female,40,m,full,triangle,ierlenmeyer,18,9.0,66.84972
896,1,Participant_17,Female,40,s,full,triangle,ierlenmeyer,135,62.0,31.886976
897,1,Participant_17,Female,40,l,half,triangle,ierlenmeyer,2,85.0,82.84886
898,1,Participant_17,Female,40,m,half,triangle,ierlenmeyer,11,74.0,79.41315
899,1,Participant_17,Female,40,s,half,triangle,ierlenmeyer,80,52.0,70.989685
900,1,Participant_17,Female,40,l,full,circle,regular,3,4.0,18.736313
901,1,Participant_17,Female,40,m,full,circle,regular,13,3.0,74.475105
902,1,Participant_17,Female,40,s,full,circle,regular,105,5.0,47.81898
903,1,Participant_17,Female,40,l,half,circle,regular,2,87.0,91.401184
904,1,Participant_17,Female,40,m,half,circle,regular,8,7.0,84.17363
905,1,Participant_17,Female,40,s,half,circle,regular,50,11.0,81.135994
906,1,Participant_17,Female,40,l,full,trapezoid,regular,3,3.0,46.063736
907,1,Participant_17,Female,40,m,full,trapezoid,regular,11,5.0,74.22863
908,1,Participant_17,Female,40,s,full,trapezoid,regular,96,31.0,56.77298
909,1,Participant_17,Female,40,l,half,trapezoid,regular,2,11.0,91.222275
910,1,Participant_17,Female,40,m,half,trapezoid,regular,7,31.0,91.054
911,1,Participant_17,Female,40,s,half,trapezoid,regular,50,60.0,79.762024
912,1,Participant_17,Female,40,l,full,triangle,regular,4,4.0,36.0979
913,1,Participant_17,Female,40,m,full,triangle,regular,18,5.0,57.260498
914,1,Participant_17,Female,40,s,full,triangle,regular,140,25.0,49.449432
915,1,Participant_17,Female,40,l,half,triangle,regular,2,22.0,91.19302
916,1,Participant_17,Female,40,m,half,triangle,regular,11,61.0,90.6963
917,1,Participant_17,Female,40,s,half,triangle,regular,80,68.0,70.786545
918,1,Participant_18,Male,20,l,full,circle,erlenmeyer,3,104.0,98.6988
919,1,Participant_18,Male,20,m,full,circle,erlenmeyer,13,45.0,77.74724
920,1,Participant_18,Male,20,s,full,circle,erlenmeyer,100,23.0,65.45341
921,1,Participant_18,Male,20,l,half,circle,erlenmeyer,2,81.0,99.71707
922,1,Participant_18,Male,20,m,half,circle,erlenmeyer,8,90.0,90.48244
923,1,Participant_18,Male,20,s,half,circle,erlenmeyer,50,60.0,87.94027
924,1,Participant_18,Male,20,l,full,trapezoid,erlenmeyer,4,31.0,67.07348
925,1,Participant_18,Male,20,m,full,trapezoid,erlenmeyer,11,47.0,88.37641
926,1,Participant_18,Male,20,s,full,trapezoid,erlenmeyer,90,32.0,66.036446
927,1,Participant_18,Male,20,l,half,trapezoid,erlenmeyer,2,93.0,99.66083
928,1,Participant_18,Male,20,m,half,trapezoid,erlenmeyer,7,97.0,99.19126
929,1,Participant_18,Male,20,s,half,trapezoid,erlenmeyer,50,94.0,85.99208
930,1,Participant_18,Male,20,l,full,triangle,erlenmeyer,4,36.0,98.82773
931,1,Participant_18,Male,20,m,full,triangle,erlenmeyer,18,92.0,52.65421
932,1,Participant_18,Male,20,s,full,triangle,erlenmeyer,135,97.0,68.18533
933,1,Participant_18,Male,20,l,half,triangle,erlenmeyer,2,34.0,99.106735
934,1,Participant_18,Male,20,m,half,triangle,erlenmeyer,11,71.0,93.2114
935,1,Participant_18,Male,20,s,half,triangle,erlenmeyer,80,110.0,80.26022
936,1,Participant_18,Male,20,l,full,circle,ierlenmeyer,3,30.0,22.824316
937,1,Participant_18,Male,20,m,full,circle,ierlenmeyer,13,83.0,63.771084
938,1,Participant_18,Male,20,s,full,circle,ierlenmeyer,104,81.0,39.472248
939,1,Participant_18,Male,20,l,half,circle,ierlenmeyer,2,72.0,83.266045
940,1,Participant_18,Male,20,m,half,circle,ierlenmeyer,8,37.0,74.397316
941,1,Participant_18,Male,20,s,half,circle,ierlenmeyer,50,22.0,70.130615
942,1,Participant_18,Male,20,l,full,trapezoid,ierlenmeyer,3,15.0,47.07449
943,1,Participant_18,Male,20,m,full,trapezoid,ierlenmeyer,11,27.0,65.55301
944,1,Participant_18,Male,20,s,full,trapezoid,ierlenmeyer,98,17.0,38.639767
945,1,Participant_18,Male,20,l,half,trapezoid,ierlenmeyer,2,81.0,83.12725
946,1,Participant_18,Male,20,m,half,trapezoid,ierlenmeyer,6,87.0,76.40136
947,1,Participant_18,Male,20,s,half,trapezoid,ierlenmeyer,50,72.0,72.54138
948,1,Participant_18,Male,20,l,full,triangle,ierlenmeyer,4,56.0,23.295296
949,1,Participant_18,Male,20,m,full,triangle,ierlenmeyer,18,14.0,66.84972
950,1,Participant_18,Male,20,s,full,triangle,ierlenmeyer,135,36.0,31.886976
951,1,Participant_18,Male,20,l,half,triangle,ierlenmeyer,2,83.0,82.84886
952,1,Participant_18,Male,20,m,half,triangle,ierlenmeyer,11,81.0,79.41315
953,1,Participant_18,Male,20,s,half,triangle,ierlenmeyer,80,39.0,70.989685
954,1,Participant_18,Male,20,l,full,circle,regular,3,91.0,18.736313
955,1,Participant_18,Male,20,m,full,circle,regular,13,20.0,74.475105
956,1,Participant_18,Male,20,s,full,circle,regular,105,22.0,47.81898
957,1,Participant_18,Male,20,l,half,circle,regular,2,91.0,91.401184
958,1,Participant_18,Male,20,m,half,circle,regular,8,62.0,84.17363
959,1,Participant_18,Male,20,s,half,circle,regular,50,52.0,81.135994
960,1,Participant_18,Male,20,l,full,trapezoid,regular,3,14.0,46.063736
961,1,Participant_18,Male,20,m,full,trapezoid,regular,11,91.0,74.22863
962,1,Participant_18,Male,20,s,full,trapezoid,regular,96,8.0,56.77298
963,1,Participant_18,Male,20,l,half,trapezoid,regular,2,38.0,91.222275
964,1,Participant_18,Male,20,m,half,trapezoid,regular,7,87.0,91.054
965,1,Participant_18,Male,20,s,half,trapezoid,regular,50,39.0,79.762024
966,1,Participant_18,Male,20,l,full,triangle,regular,4,15.0,36.0979
967,1,Participant_18,Male,20,m,full,triangle,regular,18,15.0,57.260498
968,1,Participant_18,Male,20,s,full,triangle,regular,140,31.0,49.449432
969,1,Participant_18,Male,20,l,half,triangle,regular,2,91.0,91.19302
970,1,Participant_18,Male,20,m,half,triangle,regular,11,47.0,90.6963
971,1,Participant_18,Male,20,s,half,triangle,regular,80,63.0,70.786545
972,1,Participant_19,Female,24,l,full,circle,erlenmeyer,3,74.0,98.6988
973,1,Participant_19,Female,24,m,full,circle,erlenmeyer,13,79.0,77.74724
974,1,Participant_19,Female,24,s,full,circle,erlenmeyer,100,39.0,65.45341
975,1,Participant_19,Female,24,l,half,circle,erlenmeyer,2,92.0,99.71707
976,1,Participant_19,Female,24,m,half,circle,erlenmeyer,8,93.0,90.48244
977,1,Participant_19,Female,24,s,half,circle,erlenmeyer,50,84.0,87.94027
978,1,Participant_19,Female,24,l,full,trapezoid,erlenmeyer,4,119.0,67.07348
979,1,Participant_19,Female,24,m,full,trapezoid,erlenmeyer,11,119.0,88.37641
980,1,Participant_19,Female,24,s,full,trapezoid,erlenmeyer,90,105.0,66.036446
981,1,Participant_19,Female,24,l,half,trapezoid,erlenmeyer,2,123.0,99.66083
982,1,Participant_19,Female,24,m,half,trapezoid,erlenmeyer,7,121.0,99.19126
983,1,Participant_19,Female,24,s,half,trapezoid,erlenmeyer,50,117.0,85.99208
984,1,Participant_19,Female,24,l,full,triangle,erlenmeyer,4,111.0,98.82773
985,1,Participant_19,Female,24,m,full,triangle,erlenmeyer,18,109.0,52.65421
986,1,Participant_19,Female,24,s,full,triangle,erlenmeyer,135,123.0,68.18533
987,1,Participant_19,Female,24,l,half,triangle,erlenmeyer,2,117.0,99.106735
988,1,Participant_19,Female,24,m,half,triangle,erlenmeyer,11,50.0,93.2114
989,1,Participant_19,Female,24,s,half,triangle,erlenmeyer,80,120.0,80.26022
990,1,Participant_19,Female,24,l,full,circle,ierlenmeyer,3,85.0,22.824316
991,1,Participant_19,Female,24,m,full,circle,ierlenmeyer,13,74.0,63.771084
992,1,Participant_19,Female,24,s,full,circle,ierlenmeyer,104,106.0,39.472248
993,1,Participant_19,Female,24,l,half,circle,ierlenmeyer,2,88.0,83.266045
994,1,Participant_19,Female,24,m,half,circle,ierlenmeyer,8,84.0,74.397316
995,1,Participant_19,Female,24,s,half,circle,ierlenmeyer,50,53.0,70.130615
996,1,Participant_19,Female,24,l,full,trapezoid,ierlenmeyer,3,13.0,47.07449
997,1,Participant_19,Female,24,m,full,trapezoid,ierlenmeyer,11,97.0,65.55301
998,1,Participant_19,Female,24,s,full,trapezoid,ierlenmeyer,98,68.0,38.639767
999,1,Participant_19,Female,24,l,half,trapezoid,ierlenmeyer,2,96.0,83.12725
1000,1,Participant_19,Female,24,m,half,trapezoid,ierlenmeyer,6,104.0,76.40136
1001,1,Participant_19,Female,24,s,half,trapezoid,ierlenmeyer,50,64.0,72.54138
1002,1,Participant_19,Female,24,l,full,triangle,ierlenmeyer,4,99.0,23.295296
1003,1,Participant_19,Female,24,m,full,triangle,ierlenmeyer,18,105.0,66.84972
1004,1,Participant_19,Female,24,s,full,triangle,ierlenmeyer,135,89.0,31.886976
1005,1,Participant_19,Female,24,l,half,triangle,ierlenmeyer,2,69.0,82.84886
1006,1,Participant_19,Female,24,m,half,triangle,ierlenmeyer,11,99.0,79.41315
1007,1,Participant_19,Female,24,s,half,triangle,ierlenmeyer,80,98.0,70.989685
1008,1,Participant_19,Female,24,l,full,circle,regular,3,31.0,18.736313
1009,1,Participant_19,Female,24,m,full,circle,regular,13,37.0,74.475105
1010,1,Participant_19,Female,24,s,full,circle,regular,105,92.0,47.81898
1011,1,Participant_19,Female,24,l,half,circle,regular,2,93.0,91.401184
1012,1,Participant_19,Female,24,m,half,circle,regular,8,74.0,84.17363
1013,1,Participant_19,Female,24,s,half,circle,regular,50,93.0,81.135994
1014,1,Participant_19,Female,24,l,full,trapezoid,regular,3,66.0,46.063736
1015,1,Participant_19,Female,24,m,full,trapezoid,regular,11,114.0,74.22863
1016,1,Participant_19,Female,24,s,full,trapezoid,regular,96,118.0,56.77298
1017,1,Participant_19,Female,24,l,half,trapezoid,regular,2,96.0,91.222275
